IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,9/1/2016 0925,9/1/2016 0925,9/1/2016 0925,2016-000987,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/1/2016 1905,2/10/2016 0802,2/10/2016 0802,2016-000996,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,9/1/2016 2215,9/1/2016 2215,9/1/2016 2215,2016-000989,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/2/2016 0009,9/2/2016 0009,9/2/2016 0009,2016-000990,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),9/2/2016 0112,9/2/2016 0112,9/2/2016 0112,2016-000992,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),9/2/2016 0112,9/2/2016 0112,9/2/2016 0112,2016-000992,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/2/2016 0119,9/2/2016 0119,9/2/2016 0119,2016-000991,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/2/2016 0242,9/2/2016 0242,9/2/2016 0242,2016-000993,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/2/2016 0242,9/2/2016 0242,9/2/2016 0242,2016-000993,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/2/2016 0258,9/2/2016 0258,9/2/2016 0258,2016-000994,CLOSED
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/2/2016 0258,9/2/2016 0258,9/2/2016 0258,2016-000994,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,9/2/2016 0315,8/31/2016 0100,8/31/2016 0100,2016-000995,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : OFF SITE LOCATION,9/2/2016 0649,1/2/2016 0000,1/23/2016 0000,2016-000997,CLOSED
VOYEURISM,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,9/2/2016 1211,8/26/2016 0400,8/26/2016 0410,2016-000998,CLOSED.  REFERRED TO OESCR
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,9/2/2016 1312,9/1/2016 2130,9/1/2016 2330,2016-001000,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,9/2/2016 1341,9/2/2016 1341,9/2/2016 1341,2016-000999,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/2/2016 2013,9/2/2016 1900,9/2/2016 1900,2016-001001,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/2/2016 2209,9/2/2016 2209,9/2/2016 2209,2016-001002,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/2/2016 2246,9/1/2016 1300,9/2/2016 2245,2016-001003,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,9/2/2016 2339,9/2/2016 2339,9/2/2016 2339,2016-001004,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/2/2016 2346,9/2/2016 2346,9/2/2016 2346,2016-001005,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/3/2016 0052,9/3/2016 0052,9/3/2016 0052,2016-001006,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/3/2016 0052,9/3/2016 0052,9/3/2016 0052,2016-001006,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/3/2016 0125,9/3/2016 0125,9/3/2016 0125,2016-001008,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/3/2016 0127,9/3/2016 0127,9/3/2016 0127,2016-001007,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/3/2016 0216,9/3/2016 0216,9/3/2016 0216,2016-001009,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : MAPLE ST,9/3/2016 0252,9/3/2016 0252,9/3/2016 0252,2016-001010,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : CAMPUS AVE,9/3/2016 0255,9/3/2016 0255,9/3/2016 0255,2016-001011,CLOSED.  CLEARED BY ARREST
VOYEURISM,MIAMI UNIVERSITY : OXFORD CAMPUS : STODDARD HALL,9/3/2016 1102,9/3/2016 0001,9/3/2016 0030,2016-001013,UNFOUNDED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : STODDARD HALL,9/3/2016 1102,9/3/2016 0001,9/3/2016 0030,2016-001013,UNFOUNDED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,9/3/2016 1155,8/28/2016 0001,9/3/2016 0030,2016-001014,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/3/2016 1632,9/3/2016 1632,9/3/2016 1632,2016-001015,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/3/2016 1632,9/3/2016 1632,9/3/2016 1632,2016-001015,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/3/2016 1955,9/3/2016 1955,9/3/2016 2010,2016-001016,CLOSED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SESQUICENTENNIAL CHAPEL,9/3/2016 2301,9/3/2016 2301,9/4/2016 0050,2016-001018,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/3/2016 2322,9/3/2016 2322,9/3/2016 2322,2016-001017,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : CHURCH ST,9/4/2016 0050,9/4/2016 0050,9/4/2016 0050,2016-001019,CLOSED.  REFERRED TO OESCR
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/4/2016 0227,9/4/2016 0223,9/4/2016 0227,2016-001020,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,9/4/2016 0316,9/4/2016 0316,9/4/2016 0316,2016-001021,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,9/4/2016 0833,9/3/2016 1730,9/4/2016 0833,2016-001022,CLOSED
SEX OFFENSE,CITY OF OXFORD : BROWN RD,9/4/2016 1340,9/2/2016 2300,9/3/2016 0500,2016-001023,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,9/4/2016 1834,9/4/2016 1834,9/4/2016 1834,2016-001024,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,9/4/2016 1834,9/4/2016 1834,9/4/2016 1834,2016-001024,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,9/4/2016 2343,9/4/2016 2343,9/4/2016 2343,2016-001025,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,9/5/2016 0116,9/5/2016 0116,9/5/2016 0116,2016-001026,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/5/2016 0120,9/5/2016 0120,9/5/2016 0125,2016-001027,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/5/2016 0140,9/5/2016 0140,9/5/2016 0140,2016-001028,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER DRIVE,9/5/2016 0147,9/5/2016 0147,9/5/2016 0147,2016-001029,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,9/5/2016 0200,9/5/2016 0200,9/5/2016 0200,2016-001030,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,9/5/2016 0200,9/5/2016 0200,9/5/2016 0200,2016-001030,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/5/2016 0237,9/5/2016 0237,9/5/2016 0237,2016-001031,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/5/2016 0237,9/5/2016 0237,9/5/2016 0237,2016-001031,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,9/5/2016 1243,9/4/2016 0130,9/4/2016 0130,2016-001032,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,9/5/2016 1316,9/5/2016 1316,9/5/2016 1316,2016-001033,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),9/5/2016 1655,9/5/2016 1655,9/6/2016 1730,2016-001035,CLOSED
ASSAULT,CITY OF OXFORD : POPLAR ST,9/5/2016 2007,9/4/2016 1700,9/5/2016 0230,2016-001036,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/6/2016 0753,8/31/2016 1300,9/6/2016 0715,2016-001037,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/6/2016 1049,1/1/2008 0000,12/31/2012 0000,2016-001038,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,9/7/2016 0020,9/7/2016 0020,9/7/2016 0020,2016-001040,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/7/2016 0044,9/7/2016 0044,9/7/2016 0044,2016-001039,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,9/7/2016 0329,9/7/2016 0329,9/7/2016 0329,2016-001041,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,9/7/2016 0648,9/7/2016 0648,9/7/2016 0648,2016-001042,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/7/2016 1540,9/7/2016 1540,9/7/2016 1540,2016-001043,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS,9/7/2016 1652,2/2/2016 0000,5/10/2016 0000,2016-001094,OPEN
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/7/2016 1652,2/2/2016 0000,5/10/2016 0000,2016-001094,OPEN
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),9/7/2016 2227,9/7/2016 2227,9/7/2016 2227,2016-001044,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : PATTERSON AVE,9/8/2016 0132,9/8/2016 0132,9/8/2016 0132,2016-001045,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : COLLEGE AVE,9/8/2016 1116,9/8/2016 1116,9/8/2016 1116,2016-001046,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,9/8/2016 1507,9/8/2016 1507,9/8/2016 1507,2016-001047,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,9/8/2016 2030,9/8/2016 2030,9/8/2016 2030,2016-001048,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/8/2016 2214,9/8/2016 2214,9/8/2016 2214,2016-001049,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/9/2016 0037,9/9/2016 0037,9/9/2016 0037,2016-001050,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,9/9/2016 0141,9/9/2016 0135,9/9/2016 0135,2016-001051,UNFOUNDED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,9/9/2016 0942,9/9/2016 0942,9/9/2016 0942,2016-001053,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,9/9/2016 1105,9/9/2016 1105,9/9/2016 1105,2016-001054,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,9/9/2016 1311,9/2/2016 1700,9/4/2016 1500,2016-001055,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,9/9/2016 1501,1/25/2016 0000,9/9/2016 1300,2016-001084,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,9/9/2016 1646,9/9/2016 1445,9/9/2016 1445,2016-001056,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,9/9/2016 1856,9/9/2016 1856,9/9/2016 1930,2016-001057,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,9/9/2016 2033,9/9/2016 2033,9/9/2016 2045,2016-001059,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : OUTER AREAS,9/9/2016 2039,9/9/2016 1930,9/9/2016 2039,2016-001058,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : HIGH ST,9/9/2016 2207,9/9/2016 2207,9/9/2016 2207,2016-001061,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,CITY OF OXFORD : CHESTNUT ST,9/9/2016 2215,9/9/2016 2215,9/9/2016 2215,2016-001060,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,9/9/2016 2307,9/9/2016 2307,9/10/2016 0001,2016-001064,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/9/2016 2311,9/9/2016 2311,9/9/2016 2311,2016-001062,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,9/9/2016 2336,9/9/2016 2336,9/10/2016 2336,2016-001063,CLOSED.  CLEARED BY SUMMONS
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,9/9/2016 2336,9/9/2016 2336,9/10/2016 2336,2016-001063,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,CITY OF OXFORD : HIGH ST,9/10/2016 0106,9/10/2016 0106,9/10/2016 0106,2016-001065,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : HIGH ST,9/10/2016 0106,9/10/2016 0106,9/10/2016 0106,2016-001065,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,9/10/2016 0142,9/10/2016 0142,9/10/2016 0142,2016-001066,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,9/10/2016 0142,9/10/2016 0142,9/10/2016 0142,2016-001066,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,9/10/2016 1048,9/10/2016 1030,9/10/2016 2130,2016-001072,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,9/10/2016 1255,9/9/2016 1700,9/10/2016 1254,2016-001067,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,9/10/2016 1337,9/10/2016 1337,9/10/2016 1337,2016-001068,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/10/2016 1453,9/9/2016 2000,9/10/2016 1452,2016-001069,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,9/10/2016 2130,9/10/2016 2130,9/11/2016 0100,2016-001073,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,9/10/2016 2156,9/10/2016 2156,9/10/2016 2156,2016-001070,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,9/10/2016 2227,9/10/2016 2227,9/10/2016 2227,2016-001071,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,9/11/2016 0101,9/11/2016 0101,9/11/2016 0101,2016-001074,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/11/2016 0127,9/11/2016 0127,9/11/2016 0127,2016-001075,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,9/11/2016 0136,9/11/2016 0136,9/11/2016 0145,2016-001076,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,9/11/2016 0136,9/11/2016 0136,9/11/2016 0145,2016-001076,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,9/11/2016 1033,9/11/2016 1033,9/11/2016 1033,2016-001077,CLOSED
WELFARE CHECK,CITY OF OXFORD : CAMPUS AVE,9/11/2016 1206,9/11/2016 0430,9/11/2016 0430,2016-001078,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : OAK ST,9/11/2016 1320,9/10/2016 0800,9/11/2016 1300,2016-001079,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,9/11/2016 1353,9/11/2016 1353,9/11/2016 1353,2016-001080,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,9/11/2016 1358,9/10/2016 1200,9/11/2016 1400,2016-001081,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/11/2016 2144,9/11/2016 2144,9/11/2016 2144,2016-001082,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,9/12/2016 0038,9/12/2016 0038,9/12/2016 0048,2016-001083,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,9/12/2016 1204,9/12/2016 1300,9/12/2016 1845,2016-001085,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,9/12/2016 1454,9/12/2016 1454,9/12/2016 1454,2016-001086,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS,9/12/2016 1526,9/12/2016 1526,9/12/2016 1526,2016-001087,CLOSED.  CLEARED BY SUMMONS
INFORMATION,CITY OF OXFORD : SYCAMORE ST,9/12/2016 1752,9/12/2016 1752,9/12/2016 1752,2016-001088,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/12/2016 2022,9/12/2016 2022,9/12/2016 2022,2016-001089,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,9/12/2016 2131,9/12/2016 2131,9/12/2016 2131,2016-001090,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,9/12/2016 2311,9/12/2016 2311,9/12/2016 2311,2016-001091,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/12/2016 2339,9/10/2016 2130,9/11/2016 0600,2016-001092,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/13/2016 0047,9/13/2016 0047,9/13/2016 0047,2016-001093,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,9/13/2016 1341,9/9/2016 0800,9/9/2016 1710,2016-001095,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/13/2016 1410,9/13/2016 1410,9/13/2016 1410,2016-001096,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WILLIAMS HALL,9/13/2016 1435,9/13/2016 0830,9/13/2016 1415,2016-001097,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,9/13/2016 2215,9/5/2016 1600,9/9/2016 1500,2016-001098,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/14/2016 0025,9/14/2016 0025,9/14/2016 0025,2016-001099,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/14/2016 0034,9/14/2016 0034,9/14/2016 0034,2016-001100,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/14/2016 0109,9/14/2016 0109,9/14/2016 0109,2016-001101,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/14/2016 0232,9/14/2016 0232,9/14/2016 0232,2016-001102,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,9/14/2016 1054,9/14/2016 1200,9/14/2016 1600,2016-001103,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,9/14/2016 1354,9/14/2016 1300,9/14/2016 1350,2016-001104,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SESQUICENTENNIAL CHAPEL,9/14/2016 1640,9/14/2016 0520,9/14/2016 0530,2016-001105,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,9/14/2016 1659,9/14/2016 1230,9/14/2016 1230,2016-001106,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW LANE,9/14/2016 1805,9/14/2016 1805,9/14/2016 1805,2016-001109,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : HIGH ST,9/14/2016 2052,9/14/2016 2052,9/14/2016 2052,2016-001107,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/15/2016 0104,9/15/2016 0104,9/15/2016 0104,2016-001108,CLOSED.  CLEARED BY ARREST
RECEIVING STOLEN PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/15/2016 0104,9/15/2016 0104,9/15/2016 0104,2016-001108,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,9/15/2016 1058,9/7/2016 2000,9/8/2016 0900,2016-001110,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,9/15/2016 1657,9/15/2016 1700,9/15/2016 2030,2016-001111,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/15/2016 2106,9/16/2016 2106,9/16/2016 2110,2016-001112,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/15/2016 2238,9/15/2016 2238,9/15/2016 2245,2016-001113,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,9/15/2016 2257,9/15/2016 2257,9/15/2016 2257,2016-001114,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD,9/16/2016 0018,9/16/2016 0018,9/16/2016 0018,2016-001115,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,9/16/2016 0024,9/16/2016 0024,9/16/2016 0034,2016-001116,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,9/16/2016 0122,9/16/2016 0122,9/16/2016 0122,2016-001117,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,9/16/2016 0133,9/16/2016 0133,9/16/2016 0133,2016-001118,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,9/16/2016 0133,9/16/2016 0133,9/16/2016 0133,2016-001118,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,9/16/2016 0203,9/16/2016 0203,9/16/2016 0220,2016-001119,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,9/16/2016 0223,9/16/2016 0223,9/16/2016 0223,2016-001121,CLOSED
