IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/16/2018 2131,8/16/2018 2131,8/16/2018 2145,2018-000859,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,8/16/2018 2141,8/10/2018 1600,8/13/2018 0630,2018-000858,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/16/2018 2211,8/16/2018 2215,8/16/2018 2230,2018-000860,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/17/2018 0725,8/17/2018 0725,8/17/2018 0725,2018-000861,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/18/2018 0643,8/18/2018 0643,8/18/2018 0650,2018-000862,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,8/18/2018 1540,8/18/2018 1600,8/18/2018 2200,2018-000863,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/18/2018 1637,8/18/2018 1637,8/18/2018 1637,2018-000864,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/18/2018 1650,8/18/2018 1650,8/18/2018 1650,2018-000865,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,8/19/2018 0624,8/19/2018 0624,8/19/2018 0634,2018-000866,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,8/19/2018 1314,8/19/2018 1314,8/19/2018 1314,2018-000867,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/20/2018 0924,8/20/2018 0924,8/20/2018 0930,2018-000868,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/20/2018 1806,8/20/2018 1806,8/20/2018 1835,2018-000869,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/20/2018 1850,8/20/2018 1850,8/20/2018 1900,2018-000870,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/20/2018 2237,8/20/2018 2237,8/20/2018 2300,2018-000871,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/21/2018 0437,8/21/2018 0427,8/21/2018 0447,2018-000873,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/21/2018 0446,8/21/2018 0446,8/21/2018 0446,2018-000872,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,8/21/2018 0757,8/21/2018 0757,8/21/2018 0757,2018-000874,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/21/2018 0913,8/7/2018 1300,8/20/2018 1530,2018-000875,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/21/2018 0915,8/20/2018 1000,8/20/2018 1100,2018-000876,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/21/2018 0917,8/20/2018 1330,8/21/2018 1100,2018-000877,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/21/2018 0918,8/21/2018 0918,8/21/2018 0918,2018-000878,CLOSED.  UTT/UTC ISSUED.
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/21/2018 1110,8/21/2018 1110,8/21/2018 1200,2018-000879,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/21/2018 1111,8/21/2018 1245,8/21/2018 1400,2018-000880,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/21/2018 1521,8/21/2018 1521,8/21/2018 1540,2018-000881,CLOSED.  UTT/UTC ISSUED.
INTIMIDATION,MIAMI UNIVERSITY,8/21/2018 2115,10/1/2017 1000,12/15/2017 1000,2018-000889,OPEN
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,8/21/2018 2234,8/21/2018 2234,8/21/2018 2300,2018-000882,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/22/2018 0819,8/22/2018 0819,8/22/2018 0819,2018-000885,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/22/2018 0852,8/22/2018 0852,8/22/2018 0852,2018-000886,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/22/2018 0855,8/22/2018 0855,8/22/2018 0910,2018-000887,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,8/22/2018 1525,8/22/2018 1525,8/22/2018 1530,2018-000888,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,8/22/2018 2151,8/22/2018 2151,8/22/2018 2205,2018-000890,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,8/23/2018 0331,8/23/2018 0331,8/23/2018 0450,2018-000892,CLOSED.  CLEARED BY SUMMONS
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/23/2018 1302,8/23/2018 1302,8/23/2018 1550,2018-000893,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/23/2018 1555,8/23/2018 1555,8/23/2018 1555,2018-000894,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/23/2018 1600,8/23/2018 1600,8/23/2018 1715,2018-000895,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : CAMPUS AVE,8/24/2018 0208,8/24/2018 0208,8/24/2018 0357,2018-000896,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/24/2018 0220,8/24/2018 0220,8/24/2018 0300,2018-000897,CLOSED.  CLEARED BY ARREST
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/24/2018 0751,8/24/2018 0800,8/24/2018 1000,2018-000898,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/24/2018 1310,8/27/2018 0800,9/7/2018 1300,2018-000900,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,8/24/2018 1417,8/24/2018 1417,8/24/2018 1417,2018-000901,CLOSED
INFORMATION,CITY OF OXFORD,8/24/2018 1808,5/1/2018 0100,8/24/2018 0100,2018-000915,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/24/2018 1913,8/24/2018 1913,8/24/2018 1913,2018-000902,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/24/2018 2012,8/24/2018 2012,8/24/2018 2024,2018-000903,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,8/24/2018 2031,8/24/2018 2031,8/24/2018 2031,2018-000904,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,8/24/2018 2335,8/24/2018 2336,8/25/2018 0001,2018-000906,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MIAMI WESTERN DR,8/25/2018 0036,8/25/2018 0036,8/25/2018 0036,2018-000907,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,8/25/2018 0046,8/25/2018 0046,8/25/2018 0046,2018-000908,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,8/25/2018 0046,8/25/2018 0046,8/25/2018 0046,2018-000908,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/25/2018 0141,8/25/2018 0141,8/25/2018 0141,2018-000909,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY MUSEUM,8/25/2018 0143,8/25/2018 0143,8/25/2018 0210,2018-000911,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/25/2018 0157,8/25/2018 0157,8/25/2018 0157,2018-000912,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : CAMPUS AVE,8/25/2018 0223,8/25/2018 0223,8/25/2018 0426,2018-000914,CLOSED.  CLEARED BY ARREST
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/25/2018 0229,8/25/2018 0229,8/25/2018 0229,2018-000913,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/25/2018 0229,8/25/2018 0229,8/25/2018 0229,2018-000913,CLOSED.  CLEARED BY ARREST
RESISTING ARREST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/25/2018 0229,8/25/2018 0229,8/25/2018 0229,2018-000913,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/25/2018 0647,8/25/2018 0229,8/25/2018 0254,2018-000916,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,8/25/2018 1206,8/25/2018 1205,8/25/2018 1206,2018-000917,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,8/25/2018 1237,8/25/2018 1237,8/25/2018 1313,2018-000918,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/25/2018 1309,8/25/2018 1000,8/25/2018 1421,2018-000919,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/25/2018 1309,8/25/2018 1000,8/25/2018 1421,2018-000919,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/25/2018 1523,8/25/2018 1523,8/25/2018 1543,2018-000920,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD : POPLAR ST,8/25/2018 1601,8/24/2018 2300,8/25/2018 0100,2018-000937,CLOSED. REFERRED TO OTHER LE AGENCY
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,8/25/2018 2026,8/25/2018 2026,8/25/2018 2116,2018-000921,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,8/25/2018 2141,8/25/2018 2141,8/25/2018 2200,2018-000922,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/25/2018 2255,8/25/2018 2255,8/25/2018 2304,2018-000923,UNFOUNDED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/25/2018 2333,8/25/2018 2333,8/25/2018 2352,2018-000924,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/25/2018 2356,8/25/2018 2356,8/26/2018 0012,2018-000925,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,8/26/2018 0011,8/26/2018 0011,8/26/2018 0100,2018-000926,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,8/26/2018 0011,8/26/2018 0011,8/26/2018 0100,2018-000926,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,8/26/2018 0103,8/26/2018 0103,8/26/2018 0158,2018-000927,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,8/26/2018 0103,8/26/2018 0103,8/26/2018 0158,2018-000927,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : PATTERSON AVE,8/26/2018 0118,8/26/2018 0118,8/26/2018 0118,2018-000928,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/26/2018 0118,8/26/2018 0118,8/26/2018 0118,2018-000928,CLOSED.  CLEARED BY ARREST
SEX OFFENSE,CITY OF OXFORD,8/26/2018 0255,2/9/2018 0001,2/9/2018 2359,2018-000936,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,8/26/2018 0301,8/26/2018 0301,8/26/2018 0301,2018-000929,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,8/26/2018 0301,8/26/2018 0301,8/26/2018 0301,2018-000929,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/26/2018 0432,8/26/2018 0432,8/26/2018 0432,2018-000930,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,8/26/2018 1008,8/26/2018 1008,8/26/2018 1228,2018-000931,CLOSED
SEX OFFENSE,OTHER JURISDICTION,8/26/2018 1408,8/26/2015 0001,8/26/2015 2359,2018-000932,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,8/26/2018 1600,8/26/2018 1603,8/26/2018 1603,2018-000933,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,8/26/2018 1600,8/26/2018 1603,8/26/2018 1603,2018-000933,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/26/2018 1745,8/26/2018 1745,8/26/2018 1830,2018-000934,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/26/2018 2007,8/26/2018 2007,8/26/2018 2117,2018-000935,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,8/27/2018 1443,8/27/2018 1443,8/27/2018 1500,2018-000938,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/27/2018 2032,8/27/2018 2032,8/27/2018 2045,2018-000939,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/27/2018 2221,8/27/2018 2223,8/27/2018 2235,2018-000940,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/28/2018 0446,8/28/2018 0446,8/28/2018 0446,2018-000941,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/28/2018 0528,8/28/2018 0528,8/28/2018 0528,2018-000942,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,8/28/2018 1054,8/28/2018 1054,8/28/2018 1101,2018-000943,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,8/28/2018 1252,8/28/2018 1252,8/28/2018 1252,2018-000944,CLOSED.  UTT/UTC ISSUED.
ASSAULT : AGGRAVATED,CITY OF OXFORD,8/28/2018 1310,6/1/2018 0100,6/1/2018 0100,2018-000945,CLOSED. REFERRED TO OTHER LE AGENCY
DATING VIOLENCE,CITY OF OXFORD,8/28/2018 1310,6/1/2018 0100,6/1/2018 0100,2018-000945,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,8/28/2018 1731,8/28/2018 1731,8/28/2018 1818,2018-000946,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/28/2018 2037,8/28/2018 2037,8/28/2018 2037,2018-000947,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,8/29/2018 0040,8/29/2018 0040,8/29/2018 0102,2018-000948,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,8/29/2018 0300,8/29/2018 0301,8/29/2018 0320,2018-000949,CLOSED.  CLEARED BY SUMMONS
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,8/29/2018 1045,8/29/2018 1045,8/29/2018 1045,2018-000950,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,8/29/2018 1515,8/29/2018 1130,8/29/2018 1500,2018-000951,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/29/2018 1908,8/29/2018 1908,8/29/2018 1935,2018-000952,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,8/29/2018 2013,8/29/2018 2013,8/29/2018 2053,2018-000953,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/29/2018 2129,8/28/2018 0800,8/29/2018 2129,2018-000954,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/29/2018 2253,8/29/2018 2253,8/29/2018 2305,2018-000955,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/30/2018 0016,8/30/2018 0016,8/30/2018 0016,2018-000956,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/30/2018 0016,8/30/2018 0016,8/30/2018 0016,2018-000956,CLOSED.  REFERRED TO OESCR
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/30/2018 1457,8/30/2018 0850,8/30/2018 0915,2018-000958,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/30/2018 1732,8/30/2018 1732,8/30/2018 1732,2018-000959,CLOSED
SEX OFFENSE,CITY OF OXFORD,8/30/2018 1801,8/27/2018 2200,8/27/2018 2230,2018-000960,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,8/30/2018 2021,8/30/2018 2021,8/30/2018 2021,2018-000961,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : COLLEGE CORNER PIKE US 27,8/30/2018 2239,8/30/2018 2230,8/30/2018 2250,2018-000962,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,CITY OF OXFORD : BUSINESS : BAGEL & DELI SHOP,8/31/2018 0127,8/31/2018 0127,8/31/2018 0141,2018-000963,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,CITY OF OXFORD : BUSINESS : BAGEL & DELI SHOP,8/31/2018 0127,8/31/2018 0127,8/31/2018 0141,2018-000963,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/31/2018 0209,8/31/2018 0209,8/31/2018 0209,2018-000964,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/31/2018 0209,8/31/2018 0209,8/31/2018 0209,2018-000964,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/31/2018 1225,8/31/2018 1225,8/31/2018 1225,2018-000965,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,8/31/2018 1614,8/31/2018 1614,8/31/2018 1614,2018-000966,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,8/31/2018 1614,8/31/2018 1614,8/31/2018 1614,2018-000966,CLOSED.  CLEARED BY SUMMONS
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,8/31/2018 1717,8/28/2018 1715,8/30/2018 1000,2018-000967,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/31/2018 1753,8/31/2018 1755,8/31/2018 1810,2018-000968,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/31/2018 1943,8/31/2018 1943,8/31/2018 1943,2018-000969,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY MUSEUM,8/31/2018 2046,8/31/2018 2046,8/31/2018 2105,2018-000970,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,8/31/2018 2200,8/31/2018 2200,8/31/2018 2200,2018-000971,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/31/2018 2226,8/31/2018 2226,8/31/2018 2250,2018-000972,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : TALLAWANDA HALL,8/31/2018 2253,8/31/2018 2253,8/31/2018 2253,2018-000973,CLOSED. REFERRED TO COMMUNITY STANDARDS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/31/2018 2308,8/31/2018 2308,8/31/2018 2321,2018-000974,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/31/2018 2329,8/31/2018 2329,9/1/2018 0011,2018-000975,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,8/31/2018 2357,8/31/2018 2357,9/1/2018 0011,2018-000976,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,9/1/2018 0007,9/1/2018 0007,9/1/2018 0007,2018-000978,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,9/1/2018 0009,9/1/2018 0020,9/1/2018 0020,2018-000977,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,9/1/2018 0012,9/1/2018 0012,9/1/2018 0012,2018-000979,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,9/1/2018 0024,9/1/2018 0024,9/1/2018 0043,2018-000980,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,9/1/2018 0036,9/1/2018 0036,9/1/2018 0100,2018-000981,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,9/1/2018 0048,9/1/2018 0048,9/1/2018 0110,2018-000982,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,9/1/2018 0048,9/1/2018 0048,9/1/2018 0048,2018-000983,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,9/1/2018 0048,9/1/2018 0048,9/1/2018 0048,2018-000983,CLOSED.  CLEARED BY SUMMONS
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,9/1/2018 0048,9/1/2018 0048,9/1/2018 0048,2018-000983,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/1/2018 0123,9/1/2018 0123,9/1/2018 0123,2018-000984,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,9/1/2018 0123,9/1/2018 0123,9/1/2018 0123,2018-000984,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,9/1/2018 0157,9/1/2018 0200,9/1/2018 0200,2018-000985,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,9/1/2018 1301,9/1/2018 1030,9/1/2018 2200,2018-000986,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,9/1/2018 1817,9/1/2018 1817,9/1/2018 1817,2018-000987,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,9/1/2018 2323,9/1/2018 2323,9/1/2018 2324,2018-000988,CLOSED.  UTT/UTC ISSUED.
