IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),6/4/2022 0856,6/4/2022 0856,6/4/2022 0856,2022-000858,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/5/2022 2322,6/5/2022 2322,6/5/2022 2322,2022-000859,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,6/6/2022 1603,6/6/2022 1603,6/6/2022 1610,2022-000860,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,6/6/2022 2233,6/6/2022 2233,6/6/2022 2300,2022-000861,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : COLLEGE AVE,6/7/2022 1633,6/7/2022 1620,6/7/2022 1700,2022-000862,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/8/2022 0142,6/7/2022 2100,6/7/2022 2100,2022-000863,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,6/9/2022 1241,1/1/2020 0800,1/15/2022 1700,2022-000864,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,6/9/2022 1342,5/13/2022 1000,5/13/2022 1200,2022-000865,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/11/2022 0931,6/10/2022 1645,6/10/2022 1700,2022-000867,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/11/2022 0933,6/10/2022 1500,6/11/2022 1450,2022-000868,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/12/2022 0401,6/12/2022 0401,6/12/2022 0401,2022-000869,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,6/13/2022 1750,6/13/2022 1750,6/13/2022 1750,2022-000870,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,6/14/2022 1407,6/14/2022 1407,6/14/2022 1425,2022-000871,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,6/14/2022 2324,6/14/2022 2324,6/14/2022 2324,2022-000872,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,6/15/2022 0102,6/15/2022 0102,6/15/2022 0102,2022-000873,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,6/16/2022 0911,6/16/2022 0911,6/16/2022 0911,2022-000874,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/16/2022 1633,6/16/2022 1633,6/16/2022 1633,2022-000876,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,6/17/2022 0042,6/17/2022 0042,6/17/2022 0042,2022-000877,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,6/19/2022 1144,6/12/2022 1200,6/19/2022 1150,2022-000878,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,6/20/2022 1151,6/20/2022 1151,6/20/2022 1151,2022-000880,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,6/20/2022 1151,6/20/2022 1151,6/20/2022 1151,2022-000880,CLOSED
WELFARE CHECK,CITY OF OXFORD : CHESTNUT ST,6/22/2022 2222,6/22/2022 2222,6/22/2022 2222,2022-000882,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,6/24/2022 0948,6/24/2022 0948,6/24/2022 0949,2022-000884,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,6/24/2022 1136,6/24/2022 1136,6/24/2022 1136,2022-000885,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),6/24/2022 1459,6/24/2022 1045,6/24/2022 1300,2022-000886,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/24/2022 2232,6/24/2022 2232,6/24/2022 2232,2022-000887,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,6/26/2022 0143,6/26/2022 0143,6/26/2022 0143,2022-000888,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,6/26/2022 0143,6/26/2022 0143,6/26/2022 0143,2022-000888,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,CITY OF OXFORD : HIGH ST,6/26/2022 0143,6/26/2022 0143,6/26/2022 0143,2022-000888,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,6/27/2022 1323,6/27/2022 1323,6/27/2022 1324,2022-000889,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/29/2022 0934,6/29/2022 0934,6/29/2022 0934,2022-000890,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLE ST,6/30/2022 1447,6/30/2022 1230,6/30/2022 1400,2022-000891,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/30/2022 1601,6/30/2022 1601,6/30/2022 1601,2022-000892,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,6/30/2022 1813,6/30/2022 1813,6/30/2022 1813,2022-000893,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/5/2022 2108,7/5/2022 2108,7/5/2022 2130,2022-000894,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,7/7/2022 1115,7/4/2022 0000,7/4/2022 0000,2022-000896,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/9/2022 1657,7/9/2022 1657,7/9/2022 1657,2022-000897,UNFOUNDED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,7/11/2022 0112,7/11/2022 0112,7/11/2022 0112,2022-000898,CLOSED.  CLEARED BY CITATION
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/12/2022 2346,7/12/2022 2300,7/13/2022 0300,2022-000899,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : DEWITT CABIN,7/13/2022 1105,7/13/2022 1105,7/13/2022 1105,2022-000901,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,7/13/2022 1955,7/13/2022 1955,7/13/2022 1955,2022-000902,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/13/2022 2248,7/13/2022 2251,7/13/2022 2321,2022-000903,CLOSED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,7/14/2022 0139,7/14/2022 0139,7/14/2022 0700,2022-000904,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,7/16/2022 0519,7/16/2022 0519,7/16/2022 0519,2022-000905,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/16/2022 1717,7/14/2022 0001,7/16/2022 1720,2022-000907,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/16/2022 1717,7/14/2022 0001,7/16/2022 1720,2022-000907,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/16/2022 1737,7/16/2022 1737,7/16/2022 1737,2022-000906,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/17/2022 2003,7/17/2022 2003,7/17/2022 2003,2022-000908,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,7/18/2022 0857,7/18/2022 0857,7/18/2022 0857,2022-000909,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,7/18/2022 2101,7/18/2022 2110,7/18/2022 2110,2022-000910,CLOSED
SEX OFFENSE : RAPE,UNKNOWN,7/19/2022 0819,5/24/2019 1200,5/24/2019 1400,2022-000911,OPEN
PUBLIC INDECENCY,OTHER JURISDICTION,7/19/2022 1441,5/27/2022 1200,5/27/2022 1200,2022-000912,CLOSED
PUBLIC INDECENCY,OTHER JURISDICTION,7/19/2022 1448,5/27/2022 1411,5/27/2022 1411,2022-000913,CLOSED
PUBLIC INDECENCY,CITY OF OXFORD : BUSINESS : BAGEL & DELI SHOP,7/21/2022 0956,11/14/2020 0200,11/14/2020 0205,2022-000916,CLOSED.  ARREST MADE BY OTHER LE AGENCY
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,7/21/2022 1000,3/16/2022 2100,3/16/2022 2135,2022-000917,OPEN
SEX OFFENSE : FONDLING,UNKNOWN,7/21/2022 1006,4/13/2022 1800,4/19/2022 1200,2022-000918,OPEN
SEX OFFENSE : FONDLING,CITY OF OXFORD : BUSINESS : BRICK STREET,7/21/2022 1012,4/10/2022 0000,4/10/2022 0200,2022-000919,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS,7/21/2022 1116,7/21/2022 1116,7/21/2022 1116,2022-000915,CLOSED
INFORMATION,OTHER JURISDICTION,7/21/2022 1622,6/29/2022 2310,7/29/2022 2310,2022-000920,OPEN
ALARM : CO,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,7/21/2022 2033,7/21/2022 2033,7/21/2022 2033,2022-000921,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,7/22/2022 1047,7/22/2022 1150,7/22/2022 1150,2022-000922,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/22/2022 1546,7/22/2022 1546,7/22/2022 1546,2022-000923,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,7/22/2022 1603,7/22/2022 1000,7/22/2022 1000,2022-000924,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/22/2022 2145,7/22/2022 2145,7/22/2022 2145,2022-000925,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2022 0044,7/23/2022 0044,7/23/2022 0044,2022-000926,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2022 0044,7/23/2022 0044,7/23/2022 0044,2022-000926,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2022 0044,7/23/2022 0044,7/23/2022 0044,2022-000926,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2022 0146,7/23/2022 0146,7/23/2022 0146,2022-000927,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,7/23/2022 1936,7/23/2022 1936,7/23/2022 1936,2022-000928,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),7/23/2022 2004,7/23/2022 2004,7/23/2022 2004,2022-000929,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/24/2022 1245,7/24/2022 1245,7/24/2022 1245,2022-000930,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : TALLAWANDA HALL,7/24/2022 1634,7/24/2022 1634,7/24/2022 1634,2022-000932,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/25/2022 0758,7/25/2022 0758,7/25/2022 0815,2022-000933,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,7/27/2022 0611,7/27/2022 0611,7/27/2022 0611,2022-000934,CLOSED.  CLEARED BY ARREST
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,7/27/2022 1141,7/27/2022 1141,7/27/2022 1141,2022-000935,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,7/28/2022 0142,7/28/2022 0142,7/28/2022 0142,2022-000936,CLOSED
MEDICAL : EMERGENCY,CITY OF OXFORD : SPRING ST,7/28/2022 0836,7/28/2022 0836,7/28/2022 0836,2022-000937,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,7/28/2022 0849,7/28/2022 0849,7/28/2022 0900,2022-000938,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/29/2022 0524,7/29/2022 0524,7/29/2022 0524,2022-000939,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY,7/29/2022 0910,7/19/2022 1220,7/19/2022 1220,2022-000940,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/29/2022 0929,7/28/2022 2040,7/28/2022 2040,2022-000941,CLOSED
SEX OFFENSE,OTHER JURISDICTION,7/29/2022 1616,1/1/2019 0000,1/1/2019 0000,2022-000946,OPEN
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,7/29/2022 1616,4/8/2017 0000,4/8/2017 0000,2022-000943,OPEN
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,7/29/2022 1616,4/8/2017 0000,4/8/2017 0000,2022-000943,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,7/29/2022 1622,11/1/2015 1900,11/1/2015 1901,2022-000942,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/1/2022 1647,8/1/2022 1647,8/1/2022 1647,2022-000945,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/2/2022 1718,8/1/2022 1000,8/1/2022 1700,2022-000947,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,8/3/2022 1339,8/3/2022 1339,8/3/2022 1700,2022-000948,CLOSED.  ARREST MADE BY OTHER LE AGENCY
WARRANT SERVICE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,8/3/2022 1339,8/3/2022 1339,8/3/2022 1700,2022-000948,CLOSED.  ARREST MADE BY OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,8/4/2022 1301,8/4/2022 0800,8/4/2022 1245,2022-000950,UNFOUNDED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY,8/4/2022 1541,8/4/2022 1504,8/4/2022 1504,2022-000951,OPEN
STALKING,MIAMI UNIVERSITY,8/4/2022 1541,8/4/2022 1504,8/4/2022 1504,2022-000951,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/4/2022 2013,8/4/2022 2013,8/4/2022 2013,2022-000952,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,8/6/2022 0831,8/2/2022 1800,8/5/2022 1800,2022-000953,CLOSED
DOMESTIC VIOLENCE,OTHER JURISDICTION,8/8/2022 1110,7/30/2022 0000,7/30/2022 0000,2022-000957,OPEN
CANINE DEPLOYMENT,OTHER JURISDICTION,8/8/2022 1116,8/4/2022 0500,8/4/2022 2359,2022-000954,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,8/8/2022 1119,8/5/2022 0500,8/5/2022 2100,2022-000955,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,8/8/2022 1121,8/6/2022 0500,8/6/2022 2359,2022-000956,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS,8/8/2022 1819,7/29/2022 0000,8/1/2022 0000,2022-000958,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,8/9/2022 0518,8/9/2022 0518,8/9/2022 0518,2022-000959,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/10/2022 0026,8/10/2022 0026,8/10/2022 0026,2022-000960,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/10/2022 0903,8/10/2022 0903,8/10/2022 0903,2022-000961,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,8/10/2022 0907,6/17/2022 1700,8/3/2022 0800,2022-000962,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/10/2022 1847,8/3/2022 0900,8/10/2022 1847,2022-000964,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/12/2022 0412,8/12/2022 0412,8/12/2022 0412,2022-000965,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,8/12/2022 0859,8/12/2022 0859,8/12/2022 0859,2022-000966,CLOSED.  ARREST MADE BY OTHER LE AGENCY
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,8/12/2022 1741,8/12/2022 1745,8/12/2022 1830,2022-000967,OPEN
WARRANT SERVICE,OTHER JURISDICTION,8/15/2022 1736,8/15/2022 1736,8/15/2022 1736,2022-000969,CLOSED.  CLEARED BY ARREST
THEFT,CITY OF OXFORD : SHADOWY HILLS DR,8/15/2022 1959,8/15/2022 1945,8/15/2022 1959,2022-000968,OPEN
THEFT : OF A MOTOR VEHICLE,CITY OF OXFORD : SHADOWY HILLS DR,8/15/2022 1959,8/15/2022 1945,8/15/2022 1959,2022-000968,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/16/2022 0950,8/16/2022 0950,8/16/2022 0950,2022-000970,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,8/16/2022 1115,8/16/2022 1115,8/16/2022 1115,2022-000971,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,8/16/2022 1344,8/16/2022 1344,8/16/2022 1344,2022-000972,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,8/16/2022 1344,8/16/2022 1344,8/16/2022 1344,2022-000972,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,8/17/2022 1032,8/16/2022 2000,8/17/2022 0800,2022-000973,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,8/17/2022 2356,8/17/2022 2356,8/18/2022 0015,2022-000974,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,8/18/2022 0022,8/18/2022 0022,8/18/2022 0022,2022-000975,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/18/2022 0231,8/18/2022 0231,8/18/2022 0315,2022-000976,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/18/2022 0231,8/18/2022 0231,8/18/2022 0315,2022-000976,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/18/2022 1904,8/18/2022 1904,8/18/2022 1904,2022-000977,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,8/19/2022 0024,8/19/2022 0024,8/19/2022 0024,2022-000978,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,8/19/2022 0024,8/19/2022 0024,8/19/2022 0024,2022-000978,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,8/19/2022 0149,8/19/2022 0149,8/19/2022 0149,2022-000980,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,8/19/2022 0149,8/19/2022 0149,8/19/2022 0149,2022-000980,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/19/2022 0152,8/19/2022 0152,8/19/2022 0230,2022-000979,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/19/2022 0152,8/19/2022 0152,8/19/2022 0230,2022-000979,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/19/2022 0206,8/19/2022 0206,8/19/2022 0206,2022-000982,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,8/19/2022 0212,8/19/2022 0211,8/19/2022 0225,2022-000981,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/19/2022 0217,8/19/2022 0115,8/19/2022 0217,2022-000983,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/19/2022 0217,8/19/2022 0115,8/19/2022 0217,2022-000983,OPEN
EXTORTION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/19/2022 0226,8/19/2022 1420,8/19/2022 1427,2022-000984,OPEN
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/19/2022 0226,8/19/2022 1420,8/19/2022 1427,2022-000984,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,8/19/2022 1149,8/19/2022 1153,8/19/2022 1204,2022-000985,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/19/2022 1244,Unknown,Unknown,2022-000986,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/19/2022 2203,8/19/2022 2203,8/19/2022 2203,2022-000987,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/19/2022 2312,8/19/2022 2312,8/19/2022 2344,2022-000988,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/19/2022 2355,8/19/2022 2355,8/20/2022 0020,2022-000989,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/20/2022 0101,8/20/2022 0101,8/20/2022 0125,2022-000990,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,8/20/2022 0127,8/20/2022 0127,8/20/2022 0127,2022-000991,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,8/20/2022 0127,8/20/2022 0127,8/20/2022 0127,2022-000991,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/20/2022 0207,8/20/2022 0207,8/20/2022 0207,2022-000992,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/20/2022 0207,8/20/2022 0207,8/20/2022 0207,2022-000992,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/20/2022 0212,8/20/2022 0212,8/20/2022 0212,2022-000993,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/20/2022 0212,8/20/2022 0212,8/20/2022 0212,2022-000993,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/20/2022 0212,8/20/2022 0212,8/20/2022 0212,2022-000993,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,8/20/2022 1553,8/20/2022 1553,8/20/2022 1553,2022-000994,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,8/20/2022 1838,8/20/2022 1838,8/20/2022 1838,2022-000995,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/20/2022 2245,8/20/2022 2245,8/20/2022 2245,2022-000996,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,8/20/2022 2329,8/20/2022 2329,8/20/2022 2329,2022-000997,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,8/20/2022 2329,8/20/2022 2329,8/20/2022 2329,2022-000997,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,8/20/2022 2346,8/20/2022 2346,8/20/2022 2346,2022-000998,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,8/20/2022 2346,8/20/2022 2346,8/20/2022 2346,2022-000998,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,8/21/2022 0045,8/21/2022 0045,8/21/2022 0045,2022-000999,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,8/21/2022 0045,8/21/2022 0045,8/21/2022 0045,2022-000999,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,8/21/2022 0045,8/21/2022 0045,8/21/2022 0045,2022-000999,CLOSED. REFERRED TO OTHER LE AGENCY
