IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,5/11/2020 0219,5/11/2020 0219,5/11/2020 0219,2020-000563,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/11/2020 1309,5/11/2020 1309,5/11/2020 1309,2020-000564,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD,5/11/2020 1700,2/1/2020 0000,2/29/2020 2359,2020-000568,CLOSED. REFERRED TO OTHER LE AGENCY
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/12/2020 0317,5/9/2020 0330,5/12/2020 0349,2020-000565,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/12/2020 2126,5/12/2020 1500,5/12/2020 2300,2020-000566,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/13/2020 0911,5/13/2020 0911,5/13/2020 1018,2020-000567,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/14/2020 1001,5/14/2020 1001,5/14/2020 1001,2020-000569,CLOSED
INFORMATION,CITY OF OXFORD : WITHROW ST,5/15/2020 0053,5/15/2020 0053,5/15/2020 0130,2020-000570,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/15/2020 0555,5/14/2020 0930,5/15/2020 0600,2020-000571,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,5/15/2020 0640,5/14/2020 0640,5/15/2020 0640,2020-000572,CLOSED
CRIMINAL TRESPASS (Count 1),MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,5/16/2020 0229,5/16/2020 0229,5/16/2020 0229,2020-000573,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL TRESPASS (Count 2),MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,5/16/2020 0229,5/16/2020 0229,5/16/2020 0229,2020-000573,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL TRESPASS (Count 3),MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,5/16/2020 0229,5/16/2020 0229,5/16/2020 0229,2020-000573,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL TRESPASS (Count 4),MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,5/16/2020 0229,5/16/2020 0229,5/16/2020 0229,2020-000573,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL TRESPASS (Count 5),MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,5/16/2020 0229,5/16/2020 0229,5/16/2020 0229,2020-000573,CLOSED. REFERRED TO COMMUNITY STANDARDS
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,5/16/2020 2014,5/15/2020 0520,5/15/2020 0520,2020-000574,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,5/16/2020 2014,5/15/2020 0520,5/15/2020 0520,2020-000574,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,5/16/2020 2235,5/16/2020 2235,5/16/2020 2251,2020-000575,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,5/17/2020 2148,5/17/2020 2148,5/17/2020 2159,2020-000576,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,5/18/2020 0012,5/18/2020 0012,5/18/2020 0012,2020-000577,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,5/18/2020 1530,5/18/2020 1530,5/18/2020 1530,2020-000578,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,5/18/2020 1913,5/18/2020 1913,5/18/2020 1913,2020-000579,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/19/2020 0106,5/18/2020 0200,5/19/2020 0100,2020-000580,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/19/2020 0106,5/19/2020 0100,5/19/2020 0345,2020-000581,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/19/2020 0107,5/19/2020 0330,5/19/2020 0515,2020-000582,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,5/19/2020 1411,3/13/2020 0000,5/16/2020 1800,2020-000583,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,5/19/2020 1411,3/13/2020 0000,5/16/2020 1800,2020-000583,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,5/19/2020 1441,5/19/2020 1432,5/19/2020 1432,2020-000584,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS,5/20/2020 0207,5/19/2020 2000,5/20/2020 0207,2020-000585,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/20/2020 2246,5/21/2020 0005,5/21/2020 0733,2020-000586,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,5/21/2020 0638,5/21/2020 0638,5/21/2020 0638,2020-000587,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,5/21/2020 1729,5/21/2020 1729,5/21/2020 1729,2020-000588,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,5/25/2020 1418,5/25/2020 1418,5/25/2020 1418,2020-000592,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/26/2020 2116,5/26/2020 2116,5/26/2020 2125,2020-000593,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,5/27/2020 1400,1/27/2020 0001,5/27/2020 0001,2020-000594,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/28/2020 1351,5/28/2020 1351,5/28/2020 1351,2020-000595,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : MCGUFFEY AVE,5/28/2020 1716,5/28/2020 1716,5/28/2020 1716,2020-000596,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/30/2020 0351,5/29/2020 2130,5/30/2020 0430,2020-000598,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/30/2020 1401,3/15/2020 1200,5/30/2020 1401,2020-000599,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,6/1/2020 1320,5/28/2020 0900,6/1/2020 1300,2020-000600,OPEN
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/2/2020 1758,6/2/2020 1730,6/3/2020 0130,2020-000601,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/2/2020 1759,6/3/2020 0110,6/3/2020 0330,2020-000602,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : JOYNER HOUSE,6/3/2020 1033,6/1/2020 1700,6/2/2020 1200,2020-000603,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/3/2020 1230,6/3/2020 1230,6/3/2020 1230,2020-000604,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : NIKE BASE,6/3/2020 2020,6/3/2020 2020,6/3/2020 2020,2020-000605,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,6/3/2020 2109,6/3/2020 2109,6/3/2020 2109,2020-000606,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,6/4/2020 0509,6/4/2020 0509,6/4/2020 0530,2020-000607,CLOSED
DOMESTIC VIOLENCE,OTHER JURISDICTION,6/4/2020 1450,Unknown,Unknown,2020-000611,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : RAPE,OTHER JURISDICTION,6/4/2020 1510,Unknown,Unknown,2020-000612,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,6/4/2020 2346,6/4/2020 2346,6/4/2020 2346,2020-000608,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/5/2020 0510,6/5/2020 0100,6/5/2020 0515,2020-000609,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/5/2020 0521,6/4/2020 2155,6/5/2020 0145,2020-000610,CLOSED
STALKING,OTHER JURISDICTION,6/5/2020 1640,6/2/2020 2000,6/4/2020 0000,2020-000617,CLOSED. REFERRED TO COMMUNITY STANDARDS
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/5/2020 2222,5/29/2020 0600,6/5/2020 1145,2020-000614,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/5/2020 2222,6/5/2020 0950,6/5/2020 2359,2020-000613,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/8/2020 1319,6/8/2020 1319,6/8/2020 1323,2020-000616,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/9/2020 0945,6/9/2020 0945,6/9/2020 0945,2020-000618,CLOSED
TELECOMMUNICATIONS HARASSMENT,OTHER JURISDICTION,6/9/2020 1001,3/12/2020 0000,4/15/2020 1500,2020-000619,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/10/2020 0557,6/10/2020 0557,6/10/2020 0610,2020-000620,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,6/11/2020 1634,6/11/2020 1634,6/11/2020 1644,2020-000621,CLOSED
DOMESTIC VIOLENCE,OTHER JURISDICTION,6/12/2020 1347,Unknown,Unknown,2020-000625,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/12/2020 1401,6/12/2020 1401,6/12/2020 1419,2020-000622,CLOSED
INFORMATION,CITY OF OXFORD : SHADOWY HILLS DR,6/13/2020 1803,6/13/2020 1803,6/13/2020 1803,2020-000623,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),6/13/2020 1850,6/11/2020 2237,6/11/2020 2241,2020-000624,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EAST END,6/15/2020 1048,5/15/2020 0800,6/15/2020 0800,2020-000626,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,6/15/2020 1049,5/15/2020 0800,6/15/2020 0800,2020-000627,CLOSED
DISORDERLY CONDUCT,CITY OF OXFORD : BUSINESS : AREA ONE COURT,6/15/2020 1647,6/15/2020 1650,6/15/2020 1650,2020-000628,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/17/2020 0057,6/17/2020 0057,6/17/2020 0057,2020-000629,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/17/2020 1124,10/12/2019 1200,12/28/2019 1200,2020-000630,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/17/2020 1124,10/12/2019 1200,12/28/2019 1200,2020-000630,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,6/18/2020 0933,5/1/2020 0000,6/18/2020 0900,2020-000631,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SATELLITE FACILITY,6/19/2020 1043,6/19/2020 1043,6/19/2020 1045,2020-000632,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/21/2020 0909,6/20/2020 0001,6/21/2020 0900,2020-000633,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,6/22/2020 0200,6/22/2020 0200,6/22/2020 0200,2020-000634,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,6/22/2020 0917,6/22/2020 0917,6/22/2020 0917,2020-000635,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,6/22/2020 1226,6/22/2020 1226,6/22/2020 1226,2020-000636,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/23/2020 0123,1/24/2020 0930,6/23/2020 0211,2020-000637,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/23/2020 0123,6/17/2020 2130,6/23/2020 0001,2020-000638,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/23/2020 0124,6/17/2020 2130,6/23/2020 0125,2020-000640,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/23/2020 0124,12/18/2019 0800,6/23/2020 0200,2020-000639,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CULINARY SUPPORT CTR,6/24/2020 1437,6/24/2020 1437,6/24/2020 1437,2020-000641,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,6/25/2020 2132,Unknown,Unknown,2020-000643,OPEN
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/26/2020 1217,6/26/2020 1217,6/26/2020 1250,2020-000642,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,6/28/2020 1112,6/28/2020 1112,6/28/2020 1130,2020-000644,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/30/2020 0219,6/27/2020 2330,6/28/2020 0000,2020-000645,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : NIKE BASE,6/30/2020 2017,6/30/2020 2017,7/1/2020 2035,2020-000646,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : NIKE BASE,7/1/2020 0316,7/1/2020 0316,7/1/2020 0316,2020-000647,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/3/2020 1304,7/3/2020 1304,7/3/2020 1312,2020-000648,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,7/4/2020 1142,7/4/2020 1142,7/4/2020 1215,2020-000649,CLOSED
FIRE,CITY OF OXFORD : OXFORD TRENTON  RD SR73,7/4/2020 2251,7/4/2020 2251,7/4/2020 2251,2020-000650,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/6/2020 0425,7/6/2020 0425,7/6/2020 0425,2020-000651,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/6/2020 0653,7/6/2020 0653,7/6/2020 0700,2020-000652,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/7/2020 1020,7/6/2020 1630,7/7/2020 1015,2020-000653,CLOSED
ASSAULT,CITY OF OXFORD,7/7/2020 2317,3/7/2019 2100,11/3/2019 2100,2020-000654,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,7/8/2020 2138,7/8/2020 2138,7/8/2020 2200,2020-000655,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,7/10/2020 0651,7/10/2020 0651,7/10/2020 0651,2020-000656,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/10/2020 1346,7/10/2020 1346,7/10/2020 1346,2020-000657,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,7/11/2020 0823,7/11/2020 0823,7/11/2020 0919,2020-000658,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,7/12/2020 0246,7/12/2020 0246,7/12/2020 0246,2020-000659,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,7/13/2020 0815,7/13/2020 0815,7/13/2020 0825,2020-000660,CLOSED
MISSING PERSON,CITY OF OXFORD : CHESTNUT ST,7/14/2020 0059,7/14/2020 0059,7/14/2020 0059,2020-000661,CLOSED
RECEIVING STOLEN PROPERTY,OTHER JURISDICTION,7/14/2020 1527,11/1/2018 1201,7/14/2020 1600,2020-000663,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,7/15/2020 0527,7/14/2020 1100,7/15/2020 0527,2020-000665,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,7/15/2020 1004,7/15/2020 1004,7/15/2020 1030,2020-000662,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,7/16/2020 1001,7/16/2020 1001,7/16/2020 1025,2020-000666,CLOSED
WARRANT SERVICE,CITY OF OXFORD : BUSINESS : AREA ONE COURT,7/16/2020 1044,7/16/2020 1044,7/16/2020 1053,2020-000667,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/17/2020 1307,7/17/2020 1307,7/17/2020 1315,2020-000668,CLOSED
RECEIVING STOLEN PROPERTY,CITY OF OXFORD : TALLAWANDA RD,7/17/2020 1345,7/17/2020 1330,7/17/2020 1345,2020-000669,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,7/17/2020 1423,7/17/2020 1423,7/17/2020 1450,2020-000670,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/17/2020 2308,7/17/2020 2308,7/17/2020 2308,2020-000671,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/18/2020 1751,7/18/2020 1751,7/18/2020 1815,2020-000672,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,7/19/2020 1638,7/19/2020 1638,7/19/2020 1638,2020-000673,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,7/19/2020 2110,7/19/2020 2110,7/19/2020 2130,2020-000674,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,7/20/2020 0913,7/20/2020 0913,7/20/2020 0913,2020-000675,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/20/2020 1615,7/20/2020 1615,7/20/2020 1615,2020-000676,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES : LAMBDA CHI ALPHA,7/20/2020 2334,7/20/2020 2334,7/21/2020 0052,2020-000677,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,7/23/2020 2255,7/23/2020 2225,7/23/2020 2255,2020-000678,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,7/23/2020 2255,7/23/2020 2225,7/23/2020 2255,2020-000678,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/25/2020 0813,7/24/2020 1600,7/25/2020 0812,2020-000679,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/25/2020 0813,7/24/2020 1600,7/25/2020 0812,2020-000679,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,7/27/2020 0011,7/27/2020 0011,7/27/2020 0011,2020-000680,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,7/27/2020 1756,7/27/2020 1756,7/27/2020 1756,2020-000681,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,7/28/2020 0905,3/25/2020 1200,7/28/2020 0905,2020-000682,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/28/2020 2316,7/3/2020 2330,7/17/2020 0600,2020-000683,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/28/2020 2316,6/22/2020 2300,7/3/2020 2345,2020-000684,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/28/2020 2317,7/20/2020 0130,7/27/2020 0630,2020-000685,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,7/29/2020 1609,7/29/2020 1609,7/29/2020 1609,2020-000686,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,7/29/2020 1938,7/28/2020 0800,7/29/2020 1938,2020-000687,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/31/2020 1725,7/31/2020 1725,7/31/2020 1725,2020-000688,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,8/1/2020 0223,8/1/2020 0223,8/1/2020 0223,2020-000689,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/3/2020 1323,8/3/2020 1323,8/3/2020 1323,2020-000691,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,8/3/2020 2306,8/3/2020 2306,8/3/2020 2306,2020-000692,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,8/4/2020 0205,8/4/2020 0205,8/4/2020 0205,2020-000693,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,8/4/2020 1848,8/4/2020 1848,8/4/2020 1848,2020-000695,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/4/2020 1913,8/4/2020 1913,8/4/2020 1913,2020-000696,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,CITY OF OXFORD : BUSINESS : OXFORD BIBLE FELLOWSHIP,8/5/2020 0224,8/5/2020 0224,8/5/2020 0224,2020-000697,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,8/6/2020 0354,8/5/2020 1100,8/6/2020 0354,2020-000698,CLOSED
INFORMATION,OTHER JURISDICTION,8/8/2020 0717,8/8/2020 0100,8/8/2020 0100,2020-000699,OPEN
INFORMATION,OTHER JURISDICTION,8/9/2020 1146,8/9/2020 1146,8/9/2020 1146,2020-000700,OPEN
INFORMATION,OTHER JURISDICTION,8/13/2020 1352,8/13/2020 1330,8/13/2020 1400,2020-000702,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/14/2020 0438,8/14/2020 0200,8/14/2020 0438,2020-000703,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,8/14/2020 0722,8/14/2020 0722,8/14/2020 0722,2020-000704,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/14/2020 1258,8/14/2020 0430,8/14/2020 1245,2020-000705,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/14/2020 1347,8/14/2020 1347,8/14/2020 1400,2020-000706,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,8/15/2020 1959,8/15/2020 1959,8/15/2020 1959,2020-000707,CLOSED
TRAFFIC LAW VIOLATION,OTHER JURISDICTION,8/16/2020 1555,8/16/2020 1555,8/16/2020 1700,2020-000708,CLOSED.  ARREST MADE BY OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/16/2020 2322,8/16/2020 2322,8/16/2020 2322,2020-000709,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,8/17/2020 2251,8/17/2020 2251,8/17/2020 2315,2020-000710,CLOSED.  UTT/UTC ISSUED.
RECEIVING STOLEN PROPERTY,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,8/18/2020 0002,8/18/2020 0002,8/18/2020 0048,2020-000711,CLOSED.  UTT/UTC ISSUED.
THEFT,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,8/18/2020 0002,8/18/2020 0002,8/18/2020 0048,2020-000711,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,8/18/2020 0002,8/18/2020 0002,8/18/2020 0048,2020-000711,CLOSED.  UTT/UTC ISSUED.
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DEWITT CABIN,8/18/2020 1903,8/18/2020 1445,8/18/2020 1900,2020-000712,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,8/18/2020 2209,1/1/2018 0001,12/31/2018 2359,2020-000715,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,8/18/2020 2223,8/18/2020 2223,8/18/2020 2233,2020-000713,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,8/19/2020 0928,8/19/2020 0928,8/19/2020 0928,2020-000714,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,8/19/2020 1109,8/19/2020 1015,8/19/2020 1100,2020-000716,CLOSED
