IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/7/2017 1440,7/7/2017 1440,7/7/2017 1440,2017-000926,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,7/7/2017 1637,7/7/2017 1637,7/7/2017 1637,2017-000927,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : AIRPORT,7/7/2017 1800,7/7/2017 2100,7/7/2017 2100,2017-000928,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,7/7/2017 1928,7/7/2017 1700,7/7/2017 1930,2017-000929,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/8/2017 1630,7/8/2017 1630,7/8/2017 1630,2017-000930,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,7/9/2017 0204,7/9/2017 0204,7/9/2017 0204,2017-000931,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/10/2017 1840,7/10/2017 1840,7/10/2017 1910,2017-000932,CLOSED
SEX OFFENSE,CITY OF OXFORD,7/10/2017 2129,8/29/2016 0000,5/14/2017 0000,2017-000933,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : FRATERNITIES,7/12/2017 0737,1/27/2017 0000,1/27/2017 0000,2017-000934,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,7/12/2017 1119,7/12/2017 1119,7/12/2017 1119,2017-000935,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,7/12/2017 1355,7/12/2017 1355,7/12/2017 1355,2017-000936,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,7/13/2017 0430,7/13/2017 0430,7/13/2017 0430,2017-000937,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/13/2017 1417,7/13/2017 1417,7/13/2017 1417,2017-000938,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,7/13/2017 1945,7/13/2017 1945,7/13/2017 1950,2017-000939,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,7/14/2017 0003,7/14/2017 0003,7/14/2017 0003,2017-000940,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,7/14/2017 0149,7/14/2017 0149,7/14/2017 0149,2017-000941,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/15/2017 1721,7/15/2017 1721,7/15/2017 1721,2017-000942,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,7/17/2017 1704,7/17/2017 1704,7/17/2017 1704,2017-000944,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,7/17/2017 1720,7/17/2017 1600,7/17/2017 1720,2017-000945,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/18/2017 1036,7/18/2017 0930,7/18/2017 1050,2017-000946,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,7/18/2017 1053,7/18/2017 1053,7/18/2017 1053,2017-000947,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,7/18/2017 1402,7/18/2017 1402,7/18/2017 1402,2017-000948,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,7/19/2017 1237,7/19/2017 0930,7/19/2017 1130,2017-000949,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS,7/20/2017 1408,2/17/2017 0000,2/19/2017 0000,2017-000958,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,7/20/2017 1408,2/17/2017 0000,2/19/2017 0000,2017-000958,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,7/21/2017 1622,7/21/2017 1615,7/21/2017 1615,2017-000951,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,7/21/2017 2201,7/21/2017 2201,7/21/2017 2201,2017-000952,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),7/22/2017 0349,7/22/2017 0349,7/22/2017 0349,2017-000954,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),7/22/2017 1522,7/22/2017 1522,7/22/2017 1710,2017-000955,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/22/2017 1927,7/22/2017 1927,7/22/2017 1927,2017-000956,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/23/2017 0716,7/23/2017 0716,7/23/2017 0737,2017-000957,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/24/2017 1358,7/24/2017 1358,7/24/2017 1358,2017-000959,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,7/25/2017 0448,7/25/2017 0448,7/25/2017 0448,2017-000960,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,7/25/2017 0834,7/25/2017 0834,7/25/2017 0834,2017-000961,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,7/25/2017 0955,7/25/2017 0955,7/25/2017 0955,2017-000962,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,7/25/2017 1009,7/24/2017 0800,7/25/2017 1000,2017-000963,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/25/2017 1610,7/25/2017 1702,7/25/2017 1830,2017-000964,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,7/25/2017 1822,7/25/2017 1822,7/25/2017 1822,2017-000965,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,7/25/2017 2308,7/25/2017 2115,7/25/2017 2130,2017-000966,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,7/26/2017 0800,1/10/2017 0800,7/26/2017 0800,2017-000968,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/26/2017 1115,7/26/2017 1115,7/26/2017 1115,2017-000967,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SOUTH REFRIGERATION PLANT,7/27/2017 1211,7/27/2017 1211,7/27/2017 1211,2017-000969,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,7/28/2017 0339,7/28/2017 0339,7/28/2017 0339,2017-000970,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : GLOS CENTER,7/28/2017 0504,7/28/2017 0504,7/28/2017 0504,2017-000972,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/28/2017 0505,7/28/2017 0505,7/28/2017 0505,2017-000971,CLOSED
DOMESTIC VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEALTH SERVICES CENTER,7/28/2017 1123,7/28/2017 1123,7/28/2017 1445,2017-000973,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,7/28/2017 1747,7/28/2017 1747,7/28/2017 1747,2017-000974,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/28/2017 1846,7/28/2017 1300,7/28/2017 1300,2017-000975,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : HIGH ST,7/29/2017 0246,7/29/2017 0246,7/29/2017 0246,2017-000976,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : HIGH ST,7/29/2017 0246,7/29/2017 0246,7/29/2017 0246,2017-000976,CLOSED.  CLEARED BY ARREST
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/30/2017 1014,7/30/2017 1014,7/30/2017 1014,2017-000977,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,7/31/2017 0735,7/31/2017 0735,7/31/2017 0735,2017-000978,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,7/31/2017 1155,7/31/2017 1155,7/31/2017 1155,2017-000979,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,7/31/2017 1702,7/31/2017 1345,7/31/2017 1345,2017-000981,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CHILD DEVELOPMENT CTR,7/31/2017 1710,7/31/2017 1710,7/31/2017 1710,2017-000980,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,8/1/2017 1407,8/1/2017 1407,8/1/2017 1407,2017-000982,CLOSED.  UTT/UTC ISSUED.
WARRANT SERVICE,OTHER JURISDICTION,8/1/2017 1504,8/1/2017 1230,8/1/2017 1230,2017-000983,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/1/2017 1735,8/1/2017 1630,8/2/2017 1345,2017-000984,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/2/2017 0838,8/2/2017 0838,8/2/2017 0838,2017-000985,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/2/2017 1800,8/2/2017 1800,8/2/2017 1800,2017-000986,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/4/2017 1112,8/4/2017 1112,8/4/2017 1112,2017-000987,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/4/2017 1745,8/4/2017 1745,8/4/2017 1745,2017-000988,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,8/4/2017 2349,8/4/2017 2349,8/4/2017 2349,2017-000989,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/5/2017 1059,8/5/2017 1059,8/5/2017 1059,2017-000991,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/5/2017 1157,8/5/2017 1157,8/5/2017 1240,2017-000990,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/5/2017 2204,8/5/2017 2204,8/5/2017 2204,2017-000992,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/6/2017 0644,8/6/2017 0644,8/6/2017 0644,2017-000993,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DINING HALL,8/7/2017 0903,8/7/2017 0903,8/7/2017 0903,2017-000994,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,8/11/2017 0939,8/11/2017 0939,8/11/2017 0939,2017-000995,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK PLACE,8/11/2017 1314,8/9/2017 1400,8/9/2017 1400,2017-000996,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/11/2017 1613,8/11/2017 1613,8/11/2017 1630,2017-000997,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/14/2017 1202,8/14/2017 1202,8/14/2017 1202,2017-000999,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM : RIDER TRACK,8/16/2017 0752,8/15/2017 1700,8/16/2017 0800,2017-001000,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,8/16/2017 1140,8/16/2017 1140,8/16/2017 1150,2017-001001,CLOSED
PSYCHOLOGICAL EMERGENCY,CITY OF OXFORD : LINCOLN ST,8/18/2017 1930,8/18/2017 1930,8/18/2017 1930,2017-001002,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,8/19/2017 1713,8/19/2017 1713,8/19/2017 1713,2017-001003,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/20/2017 1234,8/20/2017 1234,8/20/2017 1235,2017-001004,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : TALLAWANDA HALL,8/20/2017 1553,8/20/2017 1553,8/20/2017 1553,2017-001005,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/22/2017 1601,8/22/2017 1601,8/22/2017 1620,2017-001006,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,8/22/2017 2337,8/22/2017 2337,8/22/2017 2337,2017-001008,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/23/2017 0750,8/22/2017 1630,8/23/2017 0730,2017-001009,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,8/23/2017 1546,7/29/2017 1856,7/29/2017 1856,2017-001010,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FRYMAN GRAVEL LOT,8/23/2017 1548,8/23/2017 0630,8/23/2017 1530,2017-001011,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,8/23/2017 1916,8/23/2017 1916,8/23/2017 1916,2017-001013,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,8/23/2017 2252,8/23/2017 2252,8/23/2017 2254,2017-001014,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/24/2017 0109,8/24/2017 0109,8/24/2017 0109,2017-001015,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/24/2017 0109,8/24/2017 0109,8/24/2017 0109,2017-001015,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),8/24/2017 1335,8/23/2017 1725,8/23/2017 1725,2017-001016,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/24/2017 1358,8/23/2017 2230,8/23/2017 2230,2017-001017,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,CITY OF OXFORD : HIGH ST,8/24/2017 1634,8/24/2017 1628,8/24/2017 1802,2017-001018,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : HIGH ST,8/24/2017 1634,8/24/2017 1628,8/24/2017 1802,2017-001018,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/24/2017 2112,8/24/2017 2112,8/24/2017 2130,2017-001019,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,8/24/2017 2217,8/24/2017 2217,8/24/2017 2217,2017-001020,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/24/2017 2234,8/24/2017 2234,8/24/2017 2306,2017-001022,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/24/2017 2236,8/24/2017 2236,8/24/2017 2236,2017-001021,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,CITY OF OXFORD : HIGH ST,8/24/2017 2327,8/24/2017 2327,8/24/2017 2327,2017-001023,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,8/24/2017 2327,8/24/2017 2327,8/24/2017 2327,2017-001023,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,8/25/2017 0102,8/25/2017 0102,8/25/2017 0102,2017-001024,CLOSED.  CLEARED BY ARREST
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,8/25/2017 0102,8/25/2017 0102,8/25/2017 0102,2017-001024,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/25/2017 0202,8/25/2017 0202,8/25/2017 0202,2017-001025,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,8/25/2017 0215,8/25/2017 0215,8/25/2017 0236,2017-001026,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/25/2017 0302,8/25/2017 0315,8/25/2017 0320,2017-001027,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,8/25/2017 0350,8/25/2017 0350,8/25/2017 0350,2017-001028,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BONHAM RD,8/25/2017 0431,8/25/2017 0431,8/25/2017 0431,2017-001029,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,8/25/2017 0911,8/25/2017 0911,8/25/2017 0911,2017-001032,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,8/25/2017 1000,8/25/2017 0935,8/25/2017 1000,2017-001031,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,8/25/2017 1010,8/25/2017 0930,8/25/2017 1015,2017-001030,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,8/25/2017 1920,8/25/2017 1920,8/25/2017 1920,2017-001033,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,8/26/2017 0004,8/26/2017 0004,8/26/2017 0004,2017-001034,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,8/26/2017 0004,8/26/2017 0004,8/26/2017 0004,2017-001034,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,8/26/2017 0012,8/26/2017 0030,8/26/2017 0040,2017-001035,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/26/2017 0202,8/26/2017 0202,8/26/2017 0202,2017-001036,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/26/2017 0213,8/26/2017 0213,8/26/2017 0230,2017-001037,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,8/26/2017 0448,8/26/2017 0448,8/26/2017 0448,2017-001038,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,8/26/2017 1033,8/25/2017 1800,8/26/2017 0800,2017-001039,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BUSINESS : BRICK STREET,8/26/2017 1430,8/26/2017 1430,8/26/2017 1430,2017-001040,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BEECH ST,8/26/2017 1515,8/26/2017 1510,8/26/2017 1510,2017-001041,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,8/26/2017 1518,8/26/2017 1518,8/26/2017 1522,2017-001042,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/26/2017 1538,8/26/2017 1538,8/26/2017 1600,2017-001043,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/26/2017 1606,8/26/2017 1606,8/26/2017 1606,2017-001045,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : MAIN ST,8/26/2017 1620,8/26/2017 1620,8/26/2017 1625,2017-001044,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/26/2017 1638,8/26/2017 1638,8/26/2017 1638,2017-001046,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,8/26/2017 2044,8/26/2017 2044,8/26/2017 2044,2017-001047,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,8/26/2017 2323,8/26/2017 2323,8/27/2017 0100,2017-001048,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,8/26/2017 2323,8/26/2017 2323,8/27/2017 0100,2017-001048,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/26/2017 2327,8/26/2017 2327,8/26/2017 2327,2017-001049,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,8/27/2017 0009,8/27/2017 0009,8/27/2017 0030,2017-001050,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,8/27/2017 0042,8/27/2017 0042,8/27/2017 0042,2017-001051,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/27/2017 0059,8/27/2017 0059,8/27/2017 0214,2017-001053,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,8/27/2017 0126,8/27/2017 0126,8/27/2017 0126,2017-001052,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,8/27/2017 0158,8/27/2017 0158,8/27/2017 0158,2017-001054,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/27/2017 0238,8/27/2017 0239,8/27/2017 0321,2017-001055,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/27/2017 0238,8/27/2017 0239,8/27/2017 0321,2017-001055,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/27/2017 1229,8/26/2017 1100,8/26/2017 1100,2017-001056,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/27/2017 1848,8/27/2017 1848,8/27/2017 1848,2017-001057,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,8/27/2017 2201,8/27/2017 2201,8/27/2017 2201,2017-001058,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/27/2017 2222,8/27/2017 2222,8/27/2017 2222,2017-001059,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,8/28/2017 0034,8/28/2017 0034,8/28/2017 0034,2017-001060,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/28/2017 0953,8/28/2017 0953,8/28/2017 1020,2017-001061,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,8/28/2017 1359,8/25/2017 1500,8/28/2017 0800,2017-001062,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,8/28/2017 1549,8/28/2017 1549,8/28/2017 1549,2017-001063,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,8/28/2017 2010,8/28/2017 2010,8/28/2017 2010,2017-001064,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,8/28/2017 2015,8/28/2017 2015,8/28/2017 2015,2017-001065,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,8/29/2017 0120,8/29/2017 0120,8/29/2017 0120,2017-001066,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/29/2017 0651,8/29/2017 0651,8/29/2017 0651,2017-001067,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,8/29/2017 1241,8/25/2017 0800,8/29/2017 1241,2017-001068,CLOSED
