IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,8/19/2015 1145,8/19/2015 1145,8/19/2015 1145,2015-000887,CLOSED
ASSAULT : AGGRAVATED,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,8/19/2015 1457,4/14/2015 0030,4/14/2015 0030,2015-000888,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,8/20/2015 0601,8/20/2015 0601,8/20/2015 0601,2015-000889,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,8/20/2015 1341,8/19/2015 1100,8/19/2015 1230,2015-000891,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,8/20/2015 1705,8/20/2015 1120,8/20/2015 1645,2015-000893,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/20/2015 1711,8/20/2015 1711,8/20/2015 1711,2015-000892,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/20/2015 2201,8/20/2015 2201,8/20/2015 2201,2015-000894,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/21/2015 0044,8/21/2015 0044,8/21/2015 0044,2015-000895,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/21/2015 0044,8/21/2015 0044,8/21/2015 0044,2015-000895,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/21/2015 0103,8/21/2015 0103,8/21/2015 0143,2015-000896,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/21/2015 0103,8/21/2015 0103,8/21/2015 0143,2015-000896,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,8/21/2015 0134,8/21/2015 0134,8/21/2015 0314,2015-000897,CLOSED.  CLEARED BY ARREST
TRAFFIC CRASH,CITY OF OXFORD : SPRING ST,8/21/2015 0247,8/21/2015 0247,8/21/2015 0247,2015-000898,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : SPRING ST,8/21/2015 0247,8/21/2015 0247,8/21/2015 0247,2015-000898,CLOSED.  UTT/UTC ISSUED.
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/21/2015 0250,8/21/2015 0250,8/21/2015 0250,2015-000899,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/21/2015 0250,8/21/2015 0250,8/21/2015 0250,2015-000899,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/21/2015 1602,8/21/2015 1602,8/21/2015 1602,2015-000900,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,8/21/2015 1628,8/21/2015 1628,8/21/2015 1628,2015-000901,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/21/2015 1905,8/21/2015 1905,8/21/2015 1905,2015-000902,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/21/2015 1905,8/21/2015 1905,8/21/2015 1905,2015-000902,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/21/2015 2001,8/21/2015 2001,8/21/2015 2001,2015-000904,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,8/21/2015 2016,8/21/2015 2016,8/21/2015 2016,2015-000903,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,8/21/2015 2046,8/20/2015 1000,8/20/2015 1800,2015-000905,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/21/2015 2124,8/21/2015 2124,8/21/2015 2145,2015-000906,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/22/2015 0040,8/22/2015 0040,8/22/2015 0040,2015-000907,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/22/2015 0040,8/22/2015 0040,8/22/2015 0040,2015-000907,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/22/2015 0206,8/22/2015 0206,8/22/2015 0206,2015-000908,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SHADOWY HILLS DR,8/22/2015 0229,8/22/2015 0229,8/22/2015 0229,2015-000909,CLOSED.  CLEARED BY SUMMONS
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,8/22/2015 0919,8/22/2015 1022,8/22/2015 1040,2015-000910,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,8/22/2015 0955,8/16/2015 1700,8/16/2015 1700,2015-000911,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,8/22/2015 1342,8/22/2015 1310,8/22/2015 1330,2015-000912,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,8/22/2015 1611,8/22/2015 1611,8/22/2015 1611,2015-000913,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,8/22/2015 2129,8/24/2015 2129,8/24/2015 2129,2015-000914,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,8/22/2015 2129,8/24/2015 2129,8/24/2015 2129,2015-000914,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,8/22/2015 2252,8/22/2015 2252,8/22/2015 2252,2015-000915,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,8/23/2015 0156,8/24/2015 0156,8/24/2015 0156,2015-000916,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,8/23/2015 0243,8/23/2015 0243,8/23/2015 0243,2015-000917,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/23/2015 0323,8/23/2015 0323,8/23/2015 0323,2015-000918,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/23/2015 0343,8/23/2015 0343,8/23/2015 0343,2015-000919,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/23/2015 0343,8/23/2015 0343,8/23/2015 0343,2015-000919,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : COMMUNITY BLDG,8/23/2015 1000,8/23/2015 1000,8/23/2015 1000,2015-000920,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/23/2015 2215,8/23/2015 2215,8/23/2015 2215,2015-000921,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,8/23/2015 2220,8/23/2015 2220,8/23/2015 2220,2015-000922,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,8/24/2015 0106,8/24/2015 0106,8/24/2015 0106,2015-000923,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,8/24/2015 1115,8/24/2015 0720,8/24/2015 1120,2015-000924,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,8/24/2015 1425,8/24/2015 1425,8/24/2015 1425,2015-000925,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,8/24/2015 1529,8/24/2015 1200,8/24/2015 1500,2015-000926,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,8/24/2015 2045,8/24/2015 2045,8/24/2015 2045,2015-000927,UNFOUNDED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/24/2015 2219,8/24/2015 2219,8/24/2015 2219,2015-000929,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/24/2015 2219,8/24/2015 2219,8/24/2015 2219,2015-000929,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,8/24/2015 2332,8/24/2015 2332,8/24/2015 2332,2015-000928,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,8/25/2015 0038,8/25/2015 0038,8/22/2015 0050,2015-000931,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/25/2015 0042,8/25/2015 0042,8/25/2015 0042,2015-000930,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,8/25/2015 0042,8/25/2015 0042,8/25/2015 0042,2015-000930,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,8/25/2015 0616,8/25/2015 0616,8/25/2015 0616,2015-000932,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/25/2015 2242,8/25/2015 2242,8/25/2015 2242,2015-000933,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,8/26/2015 0213,8/26/2015 0213,8/26/2015 0213,2015-000934,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,8/26/2015 0344,8/26/2015 0344,8/26/2015 0344,2015-000935,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,8/26/2015 0351,8/26/2015 0351,8/26/2015 0351,2015-000936,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,8/26/2015 0937,8/26/2015 0020,8/26/2015 0020,2015-000939,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/26/2015 1053,8/26/2015 1053,8/26/2015 1053,2015-000937,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,8/26/2015 1228,8/26/2015 1228,8/26/2015 1228,2015-000940,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,8/26/2015 1419,8/26/2015 1419,8/26/2015 1419,2015-000941,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,8/27/2015 0400,8/27/2015 0400,8/27/2015 0420,2015-000942,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,8/27/2015 0943,8/27/2015 0001,8/27/2015 0942,2015-000943,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,8/27/2015 1205,8/27/2015 0800,8/27/2015 1200,2015-000944,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/27/2015 2213,8/27/2015 2213,8/27/2015 2213,2015-000945,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : 352 S PATTERSON AVE,8/28/2015 0009,8/28/2015 0009,8/28/2015 0009,2015-000946,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LANGSTROTH HOUSE,8/28/2015 0044,8/28/2015 0044,8/28/2015 0044,2015-000947,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : SPRING ST,8/28/2015 0054,8/28/2015 0054,8/28/2015 0054,2015-000948,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,8/28/2015 0054,8/28/2015 0054,8/28/2015 0054,2015-000948,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,8/28/2015 0054,8/28/2015 0054,8/28/2015 0054,2015-000949,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/28/2015 1104,8/28/2015 1104,8/28/2015 1104,2015-000950,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,8/28/2015 1715,8/28/2015 1715,8/28/2015 1715,2015-000951,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/28/2015 2048,8/28/2015 2048,8/28/2015 2048,2015-000952,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,8/28/2015 2209,8/28/2015 2209,8/28/2015 2209,2015-000953,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/28/2015 2339,8/28/2015 2339,8/28/2015 2339,2015-000954,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/28/2015 2339,8/28/2015 2339,8/28/2015 2339,2015-000955,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/28/2015 2339,8/28/2015 2339,8/28/2015 2339,2015-000955,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : WILLIAMS TRANSMITTER,8/29/2015 0215,8/29/2015 0215,8/29/2015 0215,2015-000956,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MAPLE ST,8/29/2015 0301,8/29/2015 0304,8/29/2015 0304,2015-000957,CLOSED.  UTT/UTC ISSUED.
ROBBERY,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/29/2015 0434,8/29/2015 0434,8/29/2015 0434,2015-000958,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/29/2015 0954,8/29/2015 0200,8/29/2015 0950,2015-000959,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,8/29/2015 1203,8/28/2015 1000,8/28/2015 1000,2015-000961,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,8/29/2015 1205,8/29/2015 1205,8/29/2015 1205,2015-000960,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,8/29/2015 1457,8/29/2015 1530,8/29/2015 1830,2015-000963,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/29/2015 1631,8/28/2015 2330,8/29/2015 1631,2015-000962,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,8/29/2015 1951,8/29/2015 1951,8/29/2015 1951,2015-000964,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,8/29/2015 2102,8/29/2015 2102,8/29/2015 2102,2015-000965,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,8/30/2015 0234,8/30/2015 0234,8/30/2015 0234,2015-000966,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,8/30/2015 0234,8/30/2015 0234,8/30/2015 0234,2015-000966,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/30/2015 0427,8/30/2015 0427,8/30/2015 0427,2015-000967,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,8/30/2015 0427,8/30/2015 0427,8/30/2015 0427,2015-000967,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,8/30/2015 1824,8/30/2015 1824,8/30/2015 1824,2015-000968,OPEN
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,8/30/2015 1945,8/30/2015 1945,8/30/2015 2030,2015-000969,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,8/30/2015 2141,8/30/2015 2141,8/30/2015 2141,2015-000970,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,8/31/2015 0919,8/31/2015 0919,8/31/2015 0919,2015-000971,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,8/31/2015 1059,8/31/2015 0001,8/31/2015 1058,2015-000972,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,8/31/2015 1153,6/22/2015 1700,8/31/2015 0730,2015-000973,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,8/31/2015 1323,8/31/2015 1315,8/31/2015 1315,2015-000974,CLOSED
MENACING : BY STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/31/2015 1619,8/24/2015 0700,8/31/2015 1630,2015-000975,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/31/2015 1619,8/24/2015 0700,8/31/2015 1630,2015-000975,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,8/31/2015 1709,8/31/2015 1709,8/31/2015 1709,2015-000976,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,8/31/2015 2228,8/31/2015 2228,8/31/2015 2228,2015-000977,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,9/1/2015 0321,9/1/2015 0321,9/1/2015 0321,2015-000978,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,9/1/2015 0321,9/1/2015 0321,9/1/2015 0321,2015-000978,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,9/1/2015 1548,9/1/2015 1548,9/1/2015 1548,2015-000979,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,9/1/2015 1942,9/1/2015 1942,9/1/2015 1942,2015-000980,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,9/1/2015 1942,9/1/2015 1942,9/1/2015 1942,2015-000980,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,9/1/2015 2201,9/1/2015 2201,9/1/2015 2201,2015-000983,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,9/2/2015 0001,9/2/2015 0001,9/2/2015 0001,2015-000984,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,9/2/2015 0147,9/2/2015 0147,9/2/2015 0147,2015-000985,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,9/2/2015 1028,9/2/2015 1028,9/2/2015 1028,2015-000986,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,9/2/2015 1244,9/2/2015 1244,9/2/2015 1244,2015-000987,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : WITHROW ST,9/2/2015 1347,9/1/2015 1900,9/2/2015 1346,2015-000988,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,9/2/2015 1633,8/21/2015 1900,8/21/2015 2200,2015-000996,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,9/2/2015 1704,9/2/2015 1704,9/2/2015 1704,2015-000989,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,9/2/2015 1726,9/2/2015 1726,9/2/2015 1726,2015-000990,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,9/2/2015 1928,9/2/2015 1928,9/2/2015 1928,2015-000991,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/2/2015 2306,9/2/2015 2306,9/2/2015 2306,2015-000992,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,9/2/2015 2310,9/2/2015 2310,9/2/2015 2310,2015-000993,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,9/2/2015 2323,9/2/2015 2200,9/2/2015 2323,2015-000994,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,9/3/2015 0111,9/3/2015 0111,9/3/2015 0111,2015-000995,CLOSED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,9/3/2015 1121,1/1/2013 0100,8/27/2015 1650,2015-001053,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,9/3/2015 1121,1/1/2013 0100,8/27/2015 1650,2015-001053,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,9/3/2015 1238,9/2/2015 1530,9/2/2015 1600,2015-000997,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,9/3/2015 2244,9/3/2015 2244,9/3/2015 2244,2015-000998,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,9/4/2015 0026,9/4/2015 0026,9/4/2015 0026,2015-000999,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,9/4/2015 0051,9/4/2015 0051,9/4/2015 0051,2015-001000,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/4/2015 0054,9/4/2015 0054,9/4/2015 0054,2015-001002,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,9/4/2015 0054,9/4/2015 0054,9/4/2015 0054,2015-001002,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,9/4/2015 0114,9/4/2015 0114,9/4/2015 0114,2015-001001,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,9/4/2015 0205,9/4/2015 0205,9/4/2015 0205,2015-001003,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,9/4/2015 0205,9/4/2015 0205,9/4/2015 0205,2015-001003,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,9/4/2015 0228,9/4/2015 0228,9/4/2015 0228,2015-001004,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,9/4/2015 0350,9/4/2015 0350,9/4/2015 0350,2015-001005,CLOSED.  CLEARED BY ARREST
CANINE DEPLOYMENT,OTHER JURISDICTION,9/4/2015 0906,9/4/2015 0930,9/4/2015 1000,2015-001006,CLOSED
MENACING : BY STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : HANNA HOUSE,9/4/2015 1003,9/4/2015 1754,9/18/2015 1200,2015-001112,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,9/4/2015 1022,9/4/2015 1020,9/4/2015 1035,2015-001007,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,9/4/2015 1443,9/4/2015 1443,9/4/2015 1443,2015-001008,CLOSED
INFORMATION,CITY OF OXFORD : CAMPUS AVE,9/4/2015 1457,9/4/2015 1445,9/4/2015 1500,2015-001009,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,9/4/2015 1838,9/3/2015 1730,9/3/2015 1930,2015-001010,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,9/4/2015 1955,9/4/2015 1955,9/4/2015 1955,2015-001011,CLOSED
